rev_id,num_workers_labelling_yes,num_workers_labelling_no,num_workers_disagree,total_labellers,percent_disagree
55691766.0,8,2,2.0,10,0.2
55693570.0,1,9,1.0,10,0.1
55695000.0,1,9,1.0,10,0.1
55731518.0,6,4,4.0,10,0.4
55747181.0,1,10,1.0,11,0.09090909090909091
55749919.0,2,8,2.0,10,0.2
55751276.0,2,8,2.0,10,0.2
55776024.0,2,8,2.0,10,0.2
55782667.0,1,9,1.0,10,0.1
55799619.0,1,9,1.0,10,0.1
55814954.0,1,9,1.0,10,0.1
55828257.0,4,6,4.0,10,0.4
55836031.0,3,7,3.0,10,0.3
55853258.0,1,9,1.0,10,0.1
55855169.0,3,7,3.0,10,0.3
55857039.0,9,1,1.0,10,0.1
55864096.0,2,8,2.0,10,0.2
55864773.0,7,3,3.0,10,0.3
55871769.0,2,8,2.0,10,0.2
55873057.0,1,9,1.0,10,0.1
55874948.0,3,16,3.0,19,0.15789473684210525
55884116.0,7,3,3.0,10,0.3
55887533.0,4,6,4.0,10,0.4
55889746.0,3,7,3.0,10,0.3
55909031.0,1,9,1.0,10,0.1
55913451.0,1,9,1.0,10,0.1
55916903.0,2,8,2.0,10,0.2
55926445.0,1,9,1.0,10,0.1
55937053.0,2,8,2.0,10,0.2
55954850.0,2,8,2.0,10,0.2
55960873.0,3,7,3.0,10,0.3
55964581.0,2,8,2.0,10,0.2
55973089.0,2,18,2.0,20,0.1
55981195.0,7,3,3.0,10,0.3
55989112.0,5,5,5.0,10,0.5
55993169.0,7,3,3.0,10,0.3
55993390.0,6,4,4.0,10,0.4
55993864.0,7,3,3.0,10,0.3
55994463.0,1,9,1.0,10,0.1
55997449.0,5,5,5.0,10,0.5
56003990.0,1,9,1.0,10,0.1
56006698.0,7,3,3.0,10,0.3
56008088.0,3,7,3.0,10,0.3
56008718.0,1,9,1.0,10,0.1
56010828.0,3,7,3.0,10,0.3
56010985.0,9,1,1.0,10,0.1
56012503.0,1,9,1.0,10,0.1
56013028.0,1,9,1.0,10,0.1
56029367.0,2,8,2.0,10,0.2
56029747.0,1,9,1.0,10,0.1
56033827.0,1,9,1.0,10,0.1
56035338.0,6,4,4.0,10,0.4
56035904.0,1,9,1.0,10,0.1
56036670.0,1,8,1.0,9,0.1111111111111111
56038957.0,2,8,2.0,10,0.2
56039315.0,1,9,1.0,10,0.1
56046061.0,1,9,1.0,10,0.1
56052506.0,1,9,1.0,10,0.1
56057000.0,7,3,3.0,10,0.3
56057107.0,4,6,4.0,10,0.4
56057606.0,9,1,1.0,10,0.1
56058280.0,4,6,4.0,10,0.4
56059807.0,2,8,2.0,10,0.2
56071186.0,1,9,1.0,10,0.1
56073124.0,7,3,3.0,10,0.3
56076279.0,1,9,1.0,10,0.1
56103533.0,1,9,1.0,10,0.1
56147717.0,1,9,1.0,10,0.1
56151052.0,7,3,3.0,10,0.3
56154686.0,2,8,2.0,10,0.2
56167169.0,6,4,4.0,10,0.4
56167840.0,9,1,1.0,10,0.1
56176436.0,1,9,1.0,10,0.1
56178206.0,6,4,4.0,10,0.4
56179920.0,7,3,3.0,10,0.3
56193368.0,3,17,3.0,20,0.15
56209530.0,1,9,1.0,10,0.1
56212922.0,1,9,1.0,10,0.1
56216518.0,1,9,1.0,10,0.1
56217127.0,2,8,2.0,10,0.2
56221753.0,1,9,1.0,10,0.1
56223583.0,3,7,3.0,10,0.3
56228583.0,1,9,1.0,10,0.1
56233652.0,4,6,4.0,10,0.4
56235099.0,1,7,1.0,8,0.125
56238076.0,9,1,1.0,10,0.1
56249971.0,4,6,4.0,10,0.4
56250639.0,4,6,4.0,10,0.4
56253615.0,1,9,1.0,10,0.1
56258724.0,1,9,1.0,10,0.1
56267396.0,1,9,1.0,10,0.1
56270665.0,1,9,1.0,10,0.1
56270705.0,1,9,1.0,10,0.1
56270916.0,8,2,2.0,10,0.2
56271541.0,2,8,2.0,10,0.2
56289223.0,1,9,1.0,10,0.1
56295760.0,6,4,4.0,10,0.4
56297002.0,4,6,4.0,10,0.4
56318678.0,3,7,3.0,10,0.3
56320673.0,1,9,1.0,10,0.1
56321878.0,1,9,1.0,10,0.1
56327596.0,3,7,3.0,10,0.3
56333646.0,1,9,1.0,10,0.1
56334566.0,9,1,1.0,10,0.1
56341004.0,5,5,5.0,10,0.5
56341257.0,4,6,4.0,10,0.4
56341669.0,2,8,2.0,10,0.2
56341992.0,3,7,3.0,10,0.3
56342254.0,3,7,3.0,10,0.3
56345603.0,5,6,5.0,11,0.45454545454545453
56347400.0,2,8,2.0,10,0.2
56347939.0,1,9,1.0,10,0.1
56355384.0,4,6,4.0,10,0.4
56357830.0,1,9,1.0,10,0.1
56358914.0,1,9,1.0,10,0.1
56362660.0,2,8,2.0,10,0.2
56373645.0,3,7,3.0,10,0.3
56388598.0,1,9,1.0,10,0.1
56393063.0,1,9,1.0,10,0.1
56405359.0,7,3,3.0,10,0.3
56405407.0,4,6,4.0,10,0.4
56407600.0,1,9,1.0,10,0.1
56409012.0,2,8,2.0,10,0.2
56413145.0,3,7,3.0,10,0.3
56414255.0,1,9,1.0,10,0.1
56429116.0,2,8,2.0,10,0.2
56431206.0,3,7,3.0,10,0.3
56448429.0,1,9,1.0,10,0.1
56451990.0,3,7,3.0,10,0.3
56456407.0,2,8,2.0,10,0.2
56466150.0,1,9,1.0,10,0.1
56470583.0,3,6,3.0,9,0.3333333333333333
56476596.0,2,8,2.0,10,0.2
56477342.0,2,8,2.0,10,0.2
56481056.0,1,9,1.0,10,0.1
56482560.0,7,3,3.0,10,0.3
56489966.0,2,8,2.0,10,0.2
56490243.0,1,9,1.0,10,0.1
56490374.0,9,1,1.0,10,0.1
56496343.0,2,8,2.0,10,0.2
56497131.0,1,9,1.0,10,0.1
56499063.0,2,8,2.0,10,0.2
56506057.0,1,9,1.0,10,0.1
56510893.0,6,4,4.0,10,0.4
56515252.0,3,7,3.0,10,0.3
56517066.0,9,1,1.0,10,0.1
56518182.0,6,4,4.0,10,0.4
56518309.0,2,8,2.0,10,0.2
56519602.0,6,4,4.0,10,0.4
56531033.0,2,8,2.0,10,0.2
56546047.0,1,9,1.0,10,0.1
56547864.0,5,5,5.0,10,0.5
56549936.0,3,7,3.0,10,0.3
56552499.0,6,4,4.0,10,0.4
56561836.0,1,9,1.0,10,0.1
56568336.0,4,6,4.0,10,0.4
56568700.0,1,9,1.0,10,0.1
56569627.0,2,8,2.0,10,0.2
56579779.0,3,7,3.0,10,0.3
56585914.0,1,9,1.0,10,0.1
56587685.0,2,8,2.0,10,0.2
56588596.0,1,11,1.0,12,0.08333333333333333
56591098.0,2,8,2.0,10,0.2
56600557.0,1,9,1.0,10,0.1
56600736.0,4,6,4.0,10,0.4
56608365.0,3,7,3.0,10,0.3
56609035.0,3,7,3.0,10,0.3
56609937.0,1,9,1.0,10,0.1
56623323.0,4,6,4.0,10,0.4
56628854.0,3,7,3.0,10,0.3
56631526.0,3,7,3.0,10,0.3
56632922.0,5,5,5.0,10,0.5
56642962.0,5,5,5.0,10,0.5
56643415.0,1,9,1.0,10,0.1
56649386.0,1,9,1.0,10,0.1
56658341.0,3,7,3.0,10,0.3
56675109.0,6,4,4.0,10,0.4
56679802.0,1,9,1.0,10,0.1
56698683.0,5,5,5.0,10,0.5
56711549.0,3,7,3.0,10,0.3
56714301.0,4,6,4.0,10,0.4
56719865.0,6,4,4.0,10,0.4
56720688.0,4,6,4.0,10,0.4
56722376.0,1,9,1.0,10,0.1
56724782.0,1,9,1.0,10,0.1
56758683.0,4,6,4.0,10,0.4
56759026.0,8,2,2.0,10,0.2
56760034.0,1,9,1.0,10,0.1
56760734.0,2,8,2.0,10,0.2
56762608.0,2,8,2.0,10,0.2
56770189.0,1,9,1.0,10,0.1
56771470.0,2,8,2.0,10,0.2
56773250.0,1,9,1.0,10,0.1
56784773.0,6,4,4.0,10,0.4
56786416.0,2,8,2.0,10,0.2
56790767.0,8,2,2.0,10,0.2
56801367.0,9,1,1.0,10,0.1
56805549.0,1,9,1.0,10,0.1
56806409.0,8,2,2.0,10,0.2
56807639.0,1,9,1.0,10,0.1
56830761.0,1,9,1.0,10,0.1
56833267.0,1,9,1.0,10,0.1
56834396.0,2,8,2.0,10,0.2
56834780.0,1,9,1.0,10,0.1
56836692.0,5,5,5.0,10,0.5
56841617.0,1,9,1.0,10,0.1
56845260.0,1,9,1.0,10,0.1
56857102.0,9,1,1.0,10,0.1
56864622.0,4,6,4.0,10,0.4
56867543.0,1,9,1.0,10,0.1
56869018.0,1,9,1.0,10,0.1
56874462.0,1,9,1.0,10,0.1
56877594.0,4,6,4.0,10,0.4
56885002.0,5,5,5.0,10,0.5
56891432.0,9,1,1.0,10,0.1
56891977.0,3,7,3.0,10,0.3
56893875.0,1,9,1.0,10,0.1
56896166.0,1,9,1.0,10,0.1
56901862.0,1,9,1.0,10,0.1
56902943.0,1,9,1.0,10,0.1
56903132.0,2,8,2.0,10,0.2
56903977.0,1,9,1.0,10,0.1
56905406.0,1,9,1.0,10,0.1
56905745.0,7,3,3.0,10,0.3
56906144.0,5,5,5.0,10,0.5
56906788.0,4,6,4.0,10,0.4
56909239.0,1,9,1.0,10,0.1
56925781.0,3,7,3.0,10,0.3
56926563.0,6,5,5.0,11,0.45454545454545453
56931586.0,9,1,1.0,10,0.1
56943339.0,1,9,1.0,10,0.1
56947677.0,1,9,1.0,10,0.1
56948332.0,4,6,4.0,10,0.4
56949880.0,9,1,1.0,10,0.1
56962508.0,2,8,2.0,10,0.2
56966694.0,2,8,2.0,10,0.2
56967205.0,2,8,2.0,10,0.2
56967365.0,3,7,3.0,10,0.3
56967909.0,1,9,1.0,10,0.1
56970266.0,1,9,1.0,10,0.1
56979971.0,1,9,1.0,10,0.1
56985529.0,5,5,5.0,10,0.5
56994972.0,1,9,1.0,10,0.1
56995186.0,6,4,4.0,10,0.4
57006078.0,1,9,1.0,10,0.1
57011595.0,1,9,1.0,10,0.1
57012433.0,1,9,1.0,10,0.1
57032369.0,1,9,1.0,10,0.1
57048145.0,5,5,5.0,10,0.5
57050392.0,9,1,1.0,10,0.1
57051387.0,1,9,1.0,10,0.1
57065956.0,3,7,3.0,10,0.3
57074012.0,1,9,1.0,10,0.1
57076952.0,5,5,5.0,10,0.5
57077125.0,2,8,2.0,10,0.2
57084911.0,7,3,3.0,10,0.3
57087843.0,8,2,2.0,10,0.2
57094599.0,1,9,1.0,10,0.1
57094761.0,1,9,1.0,10,0.1
57100317.0,5,5,5.0,10,0.5
57103482.0,3,7,3.0,10,0.3
57108627.0,3,7,3.0,10,0.3
57108970.0,1,9,1.0,10,0.1
57111115.0,2,8,2.0,10,0.2
57115038.0,1,9,1.0,10,0.1
57116356.0,1,7,1.0,8,0.125
57120300.0,2,8,2.0,10,0.2
57127954.0,1,9,1.0,10,0.1
57128436.0,1,9,1.0,10,0.1
57128996.0,4,6,4.0,10,0.4
57129923.0,4,6,4.0,10,0.4
57135157.0,1,9,1.0,10,0.1
57138880.0,2,9,2.0,11,0.18181818181818182
57143386.0,1,9,1.0,10,0.1
57143918.0,6,5,5.0,11,0.45454545454545453
57156100.0,4,6,4.0,10,0.4
57160079.0,1,9,1.0,10,0.1
57161743.0,3,7,3.0,10,0.3
57162949.0,1,9,1.0,10,0.1
57166444.0,3,7,3.0,10,0.3
57172118.0,2,8,2.0,10,0.2
57172318.0,1,9,1.0,10,0.1
57174757.0,2,8,2.0,10,0.2
57200674.0,1,9,1.0,10,0.1
57211041.0,9,1,1.0,10,0.1
57213445.0,1,9,1.0,10,0.1
57217440.0,1,9,1.0,10,0.1
57220692.0,1,9,1.0,10,0.1
57226776.0,1,9,1.0,10,0.1
57238979.0,1,9,1.0,10,0.1
57239347.0,1,9,1.0,10,0.1
57244443.0,1,9,1.0,10,0.1
57248460.0,1,9,1.0,10,0.1
57255064.0,2,8,2.0,10,0.2
57255414.0,1,9,1.0,10,0.1
57283474.0,1,9,1.0,10,0.1
57283656.0,2,8,2.0,10,0.2
57283716.0,6,4,4.0,10,0.4
57283752.0,9,1,1.0,10,0.1
57283960.0,4,6,4.0,10,0.4
57288107.0,1,9,1.0,10,0.1
57289894.0,1,9,1.0,10,0.1
57289950.0,3,7,3.0,10,0.3
57291459.0,1,8,1.0,9,0.1111111111111111
57292169.0,2,8,2.0,10,0.2
57292311.0,2,8,2.0,10,0.2
57294693.0,2,8,2.0,10,0.2
57296835.0,1,9,1.0,10,0.1
57297672.0,1,9,1.0,10,0.1
57307742.0,1,9,1.0,10,0.1
57310665.0,1,8,1.0,9,0.1111111111111111
57312359.0,1,9,1.0,10,0.1
57316479.0,1,9,1.0,10,0.1
57316622.0,5,5,5.0,10,0.5
57318643.0,1,9,1.0,10,0.1
57319142.0,1,9,1.0,10,0.1
57320436.0,2,8,2.0,10,0.2
57322786.0,1,9,1.0,10,0.1
57323156.0,4,6,4.0,10,0.4
57323339.0,2,8,2.0,10,0.2
57339979.0,2,8,2.0,10,0.2
57342780.0,5,5,5.0,10,0.5
57343129.0,5,6,5.0,11,0.45454545454545453
57345210.0,4,6,4.0,10,0.4
57350059.0,1,9,1.0,10,0.1
57357520.0,3,7,3.0,10,0.3
57358689.0,5,5,5.0,10,0.5
57365097.0,1,9,1.0,10,0.1
57375527.0,1,9,1.0,10,0.1
57393727.0,2,8,2.0,10,0.2
57397069.0,3,7,3.0,10,0.3
57399124.0,6,4,4.0,10,0.4
57401880.0,2,8,2.0,10,0.2
57404960.0,9,1,1.0,10,0.1
57406174.0,8,2,2.0,10,0.2
57412498.0,3,7,3.0,10,0.3
57420285.0,1,9,1.0,10,0.1
57427478.0,3,7,3.0,10,0.3
57430252.0,3,7,3.0,10,0.3
57433316.0,3,7,3.0,10,0.3
57435312.0,1,9,1.0,10,0.1
57436026.0,1,9,1.0,10,0.1
57438057.0,4,6,4.0,10,0.4
57438867.0,2,8,2.0,10,0.2
57439534.0,1,9,1.0,10,0.1
57442444.0,1,9,1.0,10,0.1
57446884.0,1,9,1.0,10,0.1
57450409.0,8,2,2.0,10,0.2
57450698.0,2,8,2.0,10,0.2
57455099.0,5,5,5.0,10,0.5
57463621.0,1,9,1.0,10,0.1
57463707.0,7,4,4.0,11,0.36363636363636365
57468923.0,3,7,3.0,10,0.3
57485756.0,4,7,4.0,11,0.36363636363636365
57491366.0,2,8,2.0,10,0.2
57532810.0,2,8,2.0,10,0.2
57535430.0,2,8,2.0,10,0.2
57537035.0,1,9,1.0,10,0.1
57537423.0,1,9,1.0,10,0.1
57549034.0,1,9,1.0,10,0.1
57549416.0,3,7,3.0,10,0.3
57549868.0,5,5,5.0,10,0.5
57564879.0,8,2,2.0,10,0.2
57565385.0,9,1,1.0,10,0.1
57565999.0,7,3,3.0,10,0.3
57568069.0,7,3,3.0,10,0.3
57571127.0,1,9,1.0,10,0.1
57578278.0,9,1,1.0,10,0.1
57589672.0,1,9,1.0,10,0.1
57590021.0,1,9,1.0,10,0.1
57610450.0,3,7,3.0,10,0.3
57610529.0,1,9,1.0,10,0.1
57612234.0,9,1,1.0,10,0.1
57613296.0,4,6,4.0,10,0.4
57619160.0,2,8,2.0,10,0.2
57620921.0,2,8,2.0,10,0.2
57621190.0,5,5,5.0,10,0.5
57622325.0,1,9,1.0,10,0.1
57623657.0,2,8,2.0,10,0.2
57625589.0,2,8,2.0,10,0.2
57626973.0,1,9,1.0,10,0.1
57627297.0,1,9,1.0,10,0.1
57627712.0,1,9,1.0,10,0.1
57628524.0,7,3,3.0,10,0.3
57630729.0,9,1,1.0,10,0.1
57638522.0,1,9,1.0,10,0.1
57638895.0,3,7,3.0,10,0.3
57640394.0,1,9,1.0,10,0.1
57641125.0,1,9,1.0,10,0.1
57641692.0,1,9,1.0,10,0.1
57646036.0,1,9,1.0,10,0.1
57671927.0,4,6,4.0,10,0.4
57672584.0,2,8,2.0,10,0.2
57680901.0,4,6,4.0,10,0.4
57681782.0,4,7,4.0,11,0.36363636363636365
57682322.0,5,5,5.0,10,0.5
57683855.0,5,5,5.0,10,0.5
57693132.0,7,3,3.0,10,0.3
57697244.0,2,8,2.0,10,0.2
57700148.0,7,3,3.0,10,0.3
57700459.0,5,5,5.0,10,0.5
57716561.0,1,9,1.0,10,0.1
57724941.0,2,8,2.0,10,0.2
57732491.0,1,9,1.0,10,0.1
57732694.0,3,7,3.0,10,0.3
57737546.0,2,8,2.0,10,0.2
57737847.0,3,7,3.0,10,0.3
57738531.0,2,8,2.0,10,0.2
57741657.0,1,9,1.0,10,0.1
57745953.0,6,4,4.0,10,0.4
57758311.0,1,9,1.0,10,0.1
57759143.0,9,1,1.0,10,0.1
57765130.0,4,6,4.0,10,0.4
57768804.0,6,4,4.0,10,0.4
57779166.0,1,9,1.0,10,0.1
57780434.0,4,6,4.0,10,0.4
57781531.0,1,9,1.0,10,0.1
57781788.0,1,9,1.0,10,0.1
57785808.0,2,8,2.0,10,0.2
57787903.0,6,4,4.0,10,0.4
57799601.0,2,8,2.0,10,0.2
57802689.0,6,4,4.0,10,0.4
57806928.0,1,9,1.0,10,0.1
57808023.0,1,9,1.0,10,0.1
57814333.0,2,8,2.0,10,0.2
57817880.0,1,9,1.0,10,0.1
57821180.0,3,7,3.0,10,0.3
57822823.0,2,8,2.0,10,0.2
57823583.0,1,9,1.0,10,0.1
57831935.0,1,9,1.0,10,0.1
57840252.0,7,3,3.0,10,0.3
57840691.0,3,7,3.0,10,0.3
57857195.0,1,9,1.0,10,0.1
57873405.0,7,3,3.0,10,0.3
57879817.0,3,7,3.0,10,0.3
57917221.0,7,3,3.0,10,0.3
57918005.0,4,6,4.0,10,0.4
57921161.0,3,7,3.0,10,0.3
57923831.0,1,9,1.0,10,0.1
57927111.0,1,9,1.0,10,0.1
57938885.0,1,9,1.0,10,0.1
57944613.0,1,9,1.0,10,0.1
57946422.0,1,9,1.0,10,0.1
57950276.0,2,8,2.0,10,0.2
57951182.0,1,8,1.0,9,0.1111111111111111
57953636.0,1,10,1.0,11,0.09090909090909091
57954780.0,3,7,3.0,10,0.3
57960097.0,1,9,1.0,10,0.1
57965003.0,1,9,1.0,10,0.1
57989493.0,3,7,3.0,10,0.3
58011454.0,2,8,2.0,10,0.2
58031180.0,1,9,1.0,10,0.1
58036744.0,1,9,1.0,10,0.1
58045707.0,1,9,1.0,10,0.1
58051423.0,2,8,2.0,10,0.2
58066888.0,1,9,1.0,10,0.1
58072139.0,5,5,5.0,10,0.5
58075433.0,3,7,3.0,10,0.3
58080728.0,4,6,4.0,10,0.4
58084138.0,8,2,2.0,10,0.2
58098621.0,2,8,2.0,10,0.2
58119129.0,1,9,1.0,10,0.1
58122849.0,1,9,1.0,10,0.1
58126455.0,6,4,4.0,10,0.4
58126747.0,8,2,2.0,10,0.2
58127945.0,7,3,3.0,10,0.3
58129545.0,8,2,2.0,10,0.2
58130190.0,1,9,1.0,10,0.1
58134526.0,3,7,3.0,10,0.3
58138705.0,3,7,3.0,10,0.3
58140873.0,1,9,1.0,10,0.1
58141473.0,5,5,5.0,10,0.5
58144379.0,5,5,5.0,10,0.5
58145574.0,4,6,4.0,10,0.4
58146706.0,4,6,4.0,10,0.4
58172920.0,5,5,5.0,10,0.5
58173067.0,8,2,2.0,10,0.2
58173200.0,4,6,4.0,10,0.4
58173343.0,2,8,2.0,10,0.2
58174037.0,3,7,3.0,10,0.3
58175357.0,1,9,1.0,10,0.1
58193689.0,1,9,1.0,10,0.1
58217560.0,3,7,3.0,10,0.3
58218143.0,4,6,4.0,10,0.4
58224855.0,9,1,1.0,10,0.1
58225657.0,9,1,1.0,10,0.1
58244044.0,6,4,4.0,10,0.4
58260189.0,2,8,2.0,10,0.2
58260529.0,2,8,2.0,10,0.2
58263286.0,6,4,4.0,10,0.4
58264041.0,1,9,1.0,10,0.1
58265055.0,6,4,4.0,10,0.4
58265254.0,7,3,3.0,10,0.3
58265700.0,3,7,3.0,10,0.3
58269087.0,2,8,2.0,10,0.2
58275519.0,2,8,2.0,10,0.2
58275712.0,7,3,3.0,10,0.3
58285029.0,4,6,4.0,10,0.4
58287717.0,1,9,1.0,10,0.1
58287781.0,2,8,2.0,10,0.2
58288979.0,3,7,3.0,10,0.3
58289666.0,1,9,1.0,10,0.1
58317261.0,7,3,3.0,10,0.3
58319167.0,1,9,1.0,10,0.1
58320175.0,2,8,2.0,10,0.2
58329287.0,6,4,4.0,10,0.4
58344120.0,1,9,1.0,10,0.1
58348141.0,6,4,4.0,10,0.4
58354335.0,8,2,2.0,10,0.2
58354984.0,1,9,1.0,10,0.1
58379619.0,1,9,1.0,10,0.1
58400939.0,1,9,1.0,10,0.1
58405689.0,1,9,1.0,10,0.1
58414454.0,9,1,1.0,10,0.1
58421861.0,5,5,5.0,10,0.5
58424088.0,7,3,3.0,10,0.3
58429724.0,1,9,1.0,10,0.1
58431027.0,4,6,4.0,10,0.4
58440794.0,1,9,1.0,10,0.1
58445205.0,1,9,1.0,10,0.1
58448287.0,1,9,1.0,10,0.1
58454000.0,1,9,1.0,10,0.1
58456449.0,3,7,3.0,10,0.3
58463093.0,2,8,2.0,10,0.2
58465204.0,4,6,4.0,10,0.4
58465990.0,1,9,1.0,10,0.1
58479025.0,1,9,1.0,10,0.1
58493519.0,2,8,2.0,10,0.2
58494496.0,6,4,4.0,10,0.4
58494501.0,3,7,3.0,10,0.3
58499947.0,3,7,3.0,10,0.3
58501080.0,1,9,1.0,10,0.1
58511423.0,1,9,1.0,10,0.1
58529310.0,3,7,3.0,10,0.3
58533697.0,4,6,4.0,10,0.4
58534633.0,1,9,1.0,10,0.1
58544495.0,1,9,1.0,10,0.1
58547970.0,1,9,1.0,10,0.1
58569909.0,3,7,3.0,10,0.3
58585321.0,1,9,1.0,10,0.1
58585616.0,1,9,1.0,10,0.1
58589993.0,2,8,2.0,10,0.2
58591075.0,1,9,1.0,10,0.1
58591379.0,6,4,4.0,10,0.4
58596207.0,3,7,3.0,10,0.3
58602023.0,4,6,4.0,10,0.4
58602903.0,5,5,5.0,10,0.5
58606292.0,2,8,2.0,10,0.2
58608580.0,2,8,2.0,10,0.2
58620513.0,4,6,4.0,10,0.4
58621835.0,1,9,1.0,10,0.1
58628005.0,4,6,4.0,10,0.4
58628983.0,7,3,3.0,10,0.3
58629135.0,2,8,2.0,10,0.2
58630587.0,2,8,2.0,10,0.2
58631940.0,3,7,3.0,10,0.3
58639390.0,2,8,2.0,10,0.2
58639727.0,4,6,4.0,10,0.4
58640557.0,2,8,2.0,10,0.2
58646304.0,7,3,3.0,10,0.3
58648281.0,1,9,1.0,10,0.1
58648428.0,1,9,1.0,10,0.1
58648940.0,3,7,3.0,10,0.3
58665757.0,2,8,2.0,10,0.2
58670757.0,2,8,2.0,10,0.2
58673047.0,3,7,3.0,10,0.3
58673857.0,1,9,1.0,10,0.1
58675153.0,2,8,2.0,10,0.2
58676760.0,3,7,3.0,10,0.3
58679228.0,3,7,3.0,10,0.3
58679847.0,2,8,2.0,10,0.2
58680879.0,2,8,2.0,10,0.2
58682392.0,4,6,4.0,10,0.4
58685727.0,1,10,1.0,11,0.09090909090909091
58692106.0,4,6,4.0,10,0.4
58692979.0,9,1,1.0,10,0.1
58693602.0,7,3,3.0,10,0.3
58694769.0,1,9,1.0,10,0.1
58694869.0,3,7,3.0,10,0.3
58696144.0,3,7,3.0,10,0.3
58700710.0,2,8,2.0,10,0.2
58709654.0,8,2,2.0,10,0.2
58714048.0,2,8,2.0,10,0.2
58714617.0,9,1,1.0,10,0.1
58715368.0,2,8,2.0,10,0.2
58715556.0,1,9,1.0,10,0.1
58719345.0,2,8,2.0,10,0.2
58719832.0,7,3,3.0,10,0.3
58720071.0,12,1,1.0,13,0.07692307692307693
58720204.0,6,4,4.0,10,0.4
58725185.0,3,7,3.0,10,0.3
58738303.0,1,9,1.0,10,0.1
58751344.0,1,9,1.0,10,0.1
58754441.0,1,9,1.0,10,0.1
58761679.0,2,10,2.0,12,0.16666666666666666
58761750.0,1,9,1.0,10,0.1
58773879.0,2,8,2.0,10,0.2
58776581.0,1,9,1.0,10,0.1
58780152.0,1,9,1.0,10,0.1
58785678.0,8,2,2.0,10,0.2
58787682.0,5,5,5.0,10,0.5
58790649.0,1,9,1.0,10,0.1
58809761.0,5,5,5.0,10,0.5
58816960.0,1,9,1.0,10,0.1
58818988.0,1,9,1.0,10,0.1
58836056.0,1,9,1.0,10,0.1
58843362.0,1,9,1.0,10,0.1
58843530.0,1,9,1.0,10,0.1
58851875.0,8,2,2.0,10,0.2
58852167.0,1,9,1.0,10,0.1
58852242.0,4,6,4.0,10,0.4
58858223.0,8,2,2.0,10,0.2
58860355.0,1,9,1.0,10,0.1
58860882.0,1,9,1.0,10,0.1
58866405.0,2,8,2.0,10,0.2
58867483.0,4,6,4.0,10,0.4
58868781.0,8,2,2.0,10,0.2
58869131.0,1,9,1.0,10,0.1
58870691.0,1,9,1.0,10,0.1
58875517.0,7,3,3.0,10,0.3
58886984.0,2,8,2.0,10,0.2
58893407.0,3,8,3.0,11,0.2727272727272727
58893612.0,2,8,2.0,10,0.2
58897882.0,1,9,1.0,10,0.1
58911012.0,1,9,1.0,10,0.1
58913660.0,3,7,3.0,10,0.3
58917644.0,3,7,3.0,10,0.3
58925513.0,2,8,2.0,10,0.2
58929341.0,1,9,1.0,10,0.1
58932037.0,1,9,1.0,10,0.1
58933588.0,1,9,1.0,10,0.1
58935728.0,1,9,1.0,10,0.1
58936984.0,1,9,1.0,10,0.1
58954239.0,1,9,1.0,10,0.1
58959000.0,1,9,1.0,10,0.1
58966195.0,4,6,4.0,10,0.4
58966276.0,3,7,3.0,10,0.3
58966873.0,6,4,4.0,10,0.4
58968255.0,9,1,1.0,10,0.1
58977240.0,3,7,3.0,10,0.3
58979004.0,3,7,3.0,10,0.3
58984894.0,5,5,5.0,10,0.5
58993250.0,3,7,3.0,10,0.3
58994562.0,5,5,5.0,10,0.5
59006376.0,3,7,3.0,10,0.3
59010250.0,2,8,2.0,10,0.2
59010911.0,3,7,3.0,10,0.3
59012786.0,4,6,4.0,10,0.4
59014576.0,5,5,5.0,10,0.5
59021035.0,1,9,1.0,10,0.1
59027142.0,1,9,1.0,10,0.1
59027989.0,3,7,3.0,10,0.3
59033196.0,6,4,4.0,10,0.4
59034361.0,1,9,1.0,10,0.1
59037325.0,1,9,1.0,10,0.1
59053219.0,1,9,1.0,10,0.1
59055405.0,1,9,1.0,10,0.1
59065260.0,2,8,2.0,10,0.2
59069381.0,1,9,1.0,10,0.1
59070064.0,1,9,1.0,10,0.1
59073900.0,5,5,5.0,10,0.5
59079945.0,3,7,3.0,10,0.3
59081328.0,2,8,2.0,10,0.2
59088800.0,1,9,1.0,10,0.1
59088825.0,1,9,1.0,10,0.1
59111195.0,4,6,4.0,10,0.4
59113582.0,2,8,2.0,10,0.2
59125445.0,1,9,1.0,10,0.1
59131362.0,1,9,1.0,10,0.1
59136720.0,2,8,2.0,10,0.2
59146917.0,1,9,1.0,10,0.1
59148006.0,1,9,1.0,10,0.1
59148429.0,4,6,4.0,10,0.4
59151253.0,2,8,2.0,10,0.2
59154877.0,1,9,1.0,10,0.1
59159668.0,3,7,3.0,10,0.3
59175761.0,1,9,1.0,10,0.1
59178262.0,2,8,2.0,10,0.2
59188194.0,1,9,1.0,10,0.1
59188639.0,2,8,2.0,10,0.2
59190397.0,9,1,1.0,10,0.1
59190585.0,3,7,3.0,10,0.3
59204149.0,2,8,2.0,10,0.2
59204765.0,3,7,3.0,10,0.3
59215219.0,1,9,1.0,10,0.1
59217657.0,1,9,1.0,10,0.1
59229353.0,5,5,5.0,10,0.5
59230410.0,1,9,1.0,10,0.1
59231393.0,2,8,2.0,10,0.2
59234153.0,1,9,1.0,10,0.1
59242010.0,1,9,1.0,10,0.1
59272487.0,1,9,1.0,10,0.1
