rev_id,num_workers_labelling_yes,num_workers_labelling_no,num_workers_disagree,total_labellers,percent_disagree
151020568,1,9,1.0,10,0.1
151025215,1,18,1.0,19,0.05263157894736842
151034146,2,8,2.0,10,0.2
151036760,1,8,1.0,9,0.1111111111111111
151074946,2,8,2.0,10,0.2
151101664,6,4,4.0,10,0.4
151131375,1,9,1.0,10,0.1
151177817,1,9,1.0,10,0.1
151192811,6,4,4.0,10,0.4
151197096,1,9,1.0,10,0.1
151205763,1,17,1.0,18,0.05555555555555555
151207431,7,3,3.0,10,0.3
151208451,2,6,2.0,8,0.25
151212784,14,15,14.0,29,0.4827586206896552
151224591,4,6,4.0,10,0.4
151228339,6,4,4.0,10,0.4
151229626,4,5,4.0,9,0.4444444444444444
151230041,4,6,4.0,10,0.4
151230617,2,7,2.0,9,0.2222222222222222
151232302,5,5,5.0,10,0.5
151312536,1,9,1.0,10,0.1
151370964,3,7,3.0,10,0.3
151379974,1,9,1.0,10,0.1
151380408,5,5,5.0,10,0.5
151403363,8,21,8.0,29,0.27586206896551724
151404217,4,6,4.0,10,0.4
151412789,2,7,2.0,9,0.2222222222222222
151430769,9,17,9.0,26,0.34615384615384615
151445125,2,8,2.0,10,0.2
151445372,14,15,14.0,29,0.4827586206896552
151445504,5,26,5.0,31,0.16129032258064516
151445924,4,6,4.0,10,0.4
151451792,1,9,1.0,10,0.1
151453348,3,26,3.0,29,0.10344827586206896
151462496,1,9,1.0,10,0.1
151474715,7,2,2.0,9,0.2222222222222222
151475741,1,9,1.0,10,0.1
151476541,3,6,3.0,9,0.3333333333333333
151495155,8,2,2.0,10,0.2
151496724,7,2,2.0,9,0.2222222222222222
151497468,11,9,9.0,20,0.45
151497732,5,5,5.0,10,0.5
151505211,3,7,3.0,10,0.3
151520597,7,13,7.0,20,0.35
151531793,3,7,3.0,10,0.3
151535391,3,6,3.0,9,0.3333333333333333
151535541,1,8,1.0,9,0.1111111111111111
151536961,3,6,3.0,9,0.3333333333333333
151537047,9,19,9.0,28,0.32142857142857145
151560274,1,9,1.0,10,0.1
151568971,3,7,3.0,10,0.3
151568995,1,8,1.0,9,0.1111111111111111
151569281,8,1,1.0,9,0.1111111111111111
151590075,1,9,1.0,10,0.1
151596682,1,8,1.0,9,0.1111111111111111
151604009,4,6,4.0,10,0.4
151608485,1,8,1.0,9,0.1111111111111111
151618577,3,6,3.0,9,0.3333333333333333
151650068,2,8,2.0,10,0.2
151650849,1,9,1.0,10,0.1
151656908,3,7,3.0,10,0.3
151698663,1,8,1.0,9,0.1111111111111111
151734654,1,9,1.0,10,0.1
151735711,3,16,3.0,19,0.15789473684210525
151737793,1,9,1.0,10,0.1
151740273,1,16,1.0,17,0.058823529411764705
151741519,2,8,2.0,10,0.2
151743359,1,8,1.0,9,0.1111111111111111
151746055,7,3,3.0,10,0.3
151748667,1,19,1.0,20,0.05
151749552,1,9,1.0,10,0.1
151753200,2,8,2.0,10,0.2
151759996,3,6,3.0,9,0.3333333333333333
151762153,1,7,1.0,8,0.125
151769700,1,7,1.0,8,0.125
151818137,2,8,2.0,10,0.2
151840388,1,9,1.0,10,0.1
151844858,1,9,1.0,10,0.1
151856129,1,8,1.0,9,0.1111111111111111
151858031,2,8,2.0,10,0.2
151861965,1,9,1.0,10,0.1
151863075,1,9,1.0,10,0.1
151871219,22,6,6.0,28,0.21428571428571427
151901877,1,18,1.0,19,0.05263157894736842
151910361,1,9,1.0,10,0.1
152003298,3,7,3.0,10,0.3
152027157,1,17,1.0,18,0.05555555555555555
152032564,16,11,11.0,27,0.4074074074074074
152051050,1,8,1.0,9,0.1111111111111111
152056134,2,18,2.0,20,0.1
152062249,1,9,1.0,10,0.1
152066662,1,19,1.0,20,0.05
152070659,4,6,4.0,10,0.4
152111102,1,7,1.0,8,0.125
152121751,2,8,2.0,10,0.2
152123161,2,8,2.0,10,0.2
152127143,1,18,1.0,19,0.05263157894736842
152132691,4,6,4.0,10,0.4
152133060,9,21,9.0,30,0.3
152133291,4,6,4.0,10,0.4
152134926,7,21,7.0,28,0.25
152137877,1,9,1.0,10,0.1
152140068,1,9,1.0,10,0.1
152141717,12,17,12.0,29,0.41379310344827586
152144988,1,9,1.0,10,0.1
152186395,1,9,1.0,10,0.1
152187065,2,7,2.0,9,0.2222222222222222
152188937,4,6,4.0,10,0.4
152227227,1,8,1.0,9,0.1111111111111111
152229737,3,7,3.0,10,0.3
152239567,7,23,7.0,30,0.23333333333333334
152239906,1,19,1.0,20,0.05
152241701,6,4,4.0,10,0.4
152252380,1,9,1.0,10,0.1
152280750,3,7,3.0,10,0.3
152309193,1,8,1.0,9,0.1111111111111111
152313979,6,4,4.0,10,0.4
152317699,6,3,3.0,9,0.3333333333333333
152318813,2,17,2.0,19,0.10526315789473684
152319935,1,8,1.0,9,0.1111111111111111
152320580,1,8,1.0,9,0.1111111111111111
152321287,4,6,4.0,10,0.4
152337397,28,2,2.0,30,0.06666666666666667
152369584,1,9,1.0,10,0.1
152380321,3,7,3.0,10,0.3
152386203,1,8,1.0,9,0.1111111111111111
152386907,1,9,1.0,10,0.1
152396710,2,7,2.0,9,0.2222222222222222
152436867,3,7,3.0,10,0.3
152438460,2,7,2.0,9,0.2222222222222222
152439296,2,6,2.0,8,0.25
152467317,1,8,1.0,9,0.1111111111111111
152487551,5,5,5.0,10,0.5
152541867,1,7,1.0,8,0.125
152542785,3,6,3.0,9,0.3333333333333333
152576109,7,3,3.0,10,0.3
152590567,1,9,1.0,10,0.1
152607620,5,13,5.0,18,0.2777777777777778
152610060,1,19,1.0,20,0.05
152610557,1,9,1.0,10,0.1
152615893,4,6,4.0,10,0.4
152623183,2,6,2.0,8,0.25
152623675,7,3,3.0,10,0.3
152629180,3,6,3.0,9,0.3333333333333333
152631065,1,9,1.0,10,0.1
152632231,1,19,1.0,20,0.05
152632491,4,5,4.0,9,0.4444444444444444
152645001,3,7,3.0,10,0.3
152715693,1,19,1.0,20,0.05
152718010,1,18,1.0,19,0.05263157894736842
152727428,5,5,5.0,10,0.5
152727462,1,8,1.0,9,0.1111111111111111
152727730,2,7,2.0,9,0.2222222222222222
152763907,5,15,5.0,20,0.25
152798250,1,9,1.0,10,0.1
152819580,2,7,2.0,9,0.2222222222222222
152823477,1,9,1.0,10,0.1
152842967,9,1,1.0,10,0.1
152848342,2,6,2.0,8,0.25
152870182,9,1,1.0,10,0.1
152879485,4,4,4.0,8,0.5
152879826,6,3,3.0,9,0.3333333333333333
152880043,3,6,3.0,9,0.3333333333333333
152880324,2,8,2.0,10,0.2
152880678,3,16,3.0,19,0.15789473684210525
152889058,1,8,1.0,9,0.1111111111111111
152927672,1,8,1.0,9,0.1111111111111111
152951683,4,5,4.0,9,0.4444444444444444
152953230,2,18,2.0,20,0.1
152972886,1,8,1.0,9,0.1111111111111111
153009416,5,5,5.0,10,0.5
153012650,8,2,2.0,10,0.2
153013224,3,7,3.0,10,0.3
153023848,1,8,1.0,9,0.1111111111111111
153035516,2,8,2.0,10,0.2
153042517,5,4,4.0,9,0.4444444444444444
153045609,1,9,1.0,10,0.1
153064108,2,27,2.0,29,0.06896551724137931
153069952,1,18,1.0,19,0.05263157894736842
153071772,2,17,2.0,19,0.10526315789473684
153071874,5,5,5.0,10,0.5
153072379,6,3,3.0,9,0.3333333333333333
153181593,1,8,1.0,9,0.1111111111111111
153201890,1,9,1.0,10,0.1
153210602,2,6,2.0,8,0.25
153216385,1,9,1.0,10,0.1
153231601,1,19,1.0,20,0.05
153236216,1,8,1.0,9,0.1111111111111111
153239477,3,7,3.0,10,0.3
153240540,1,19,1.0,20,0.05
153240838,1,9,1.0,10,0.1
153308480,2,7,2.0,9,0.2222222222222222
153314124,3,16,3.0,19,0.15789473684210525
153326617,2,8,2.0,10,0.2
153327259,3,24,3.0,27,0.1111111111111111
153340261,6,24,6.0,30,0.2
153341447,2,8,2.0,10,0.2
153342596,2,8,2.0,10,0.2
153344342,4,6,4.0,10,0.4
153347997,3,6,3.0,9,0.3333333333333333
153348013,4,5,4.0,9,0.4444444444444444
153348063,8,1,1.0,9,0.1111111111111111
153367353,1,19,1.0,20,0.05
153374658,1,7,1.0,8,0.125
153405509,2,8,2.0,10,0.2
153447756,1,9,1.0,10,0.1
153448727,1,8,1.0,9,0.1111111111111111
153468469,4,6,4.0,10,0.4
153468726,1,9,1.0,10,0.1
153474616,1,9,1.0,10,0.1
153486693,2,17,2.0,19,0.10526315789473684
153487568,1,8,1.0,9,0.1111111111111111
153488493,1,17,1.0,18,0.05555555555555555
153500661,7,3,3.0,10,0.3
153508912,1,9,1.0,10,0.1
153531041,6,4,4.0,10,0.4
153545200,1,8,1.0,9,0.1111111111111111
153546700,9,1,1.0,10,0.1
153547131,26,2,2.0,28,0.07142857142857142
153548343,7,1,1.0,8,0.125
153556719,1,9,1.0,10,0.1
153599401,7,11,7.0,18,0.3888888888888889
153611201,9,1,1.0,10,0.1
153614170,6,4,4.0,10,0.4
153661051,4,5,4.0,9,0.4444444444444444
153690295,2,7,2.0,9,0.2222222222222222
153695079,1,8,1.0,9,0.1111111111111111
153696937,1,8,1.0,9,0.1111111111111111
153697161,1,9,1.0,10,0.1
153700407,1,8,1.0,9,0.1111111111111111
153727993,5,15,5.0,20,0.25
153746762,1,8,1.0,9,0.1111111111111111
153755225,1,9,1.0,10,0.1
153756529,1,9,1.0,10,0.1
153766882,2,8,2.0,10,0.2
153768090,1,9,1.0,10,0.1
153772202,1,9,1.0,10,0.1
153772684,2,7,2.0,9,0.2222222222222222
153782274,5,5,5.0,10,0.5
153789777,2,18,2.0,20,0.1
153800988,1,18,1.0,19,0.05263157894736842
153807978,1,9,1.0,10,0.1
153835553,1,9,1.0,10,0.1
153850378,2,18,2.0,20,0.1
153911908,1,9,1.0,10,0.1
153914376,2,8,2.0,10,0.2
153933072,2,7,2.0,9,0.2222222222222222
153934492,1,7,1.0,8,0.125
153935613,1,9,1.0,10,0.1
153937630,8,2,2.0,10,0.2
153939171,8,2,2.0,10,0.2
153955092,7,13,7.0,20,0.35
153967633,3,6,3.0,9,0.3333333333333333
153974541,2,8,2.0,10,0.2
153977345,2,8,2.0,10,0.2
153992372,2,8,2.0,10,0.2
154009284,1,9,1.0,10,0.1
154010103,1,9,1.0,10,0.1
154012899,4,24,4.0,28,0.14285714285714285
154017119,2,8,2.0,10,0.2
154028164,3,7,3.0,10,0.3
154052036,1,8,1.0,9,0.1111111111111111
154053636,1,9,1.0,10,0.1
154054678,2,8,2.0,10,0.2
154055404,4,6,4.0,10,0.4
154060683,4,14,4.0,18,0.2222222222222222
154067355,2,7,2.0,9,0.2222222222222222
154073519,4,5,4.0,9,0.4444444444444444
154078383,1,18,1.0,19,0.05263157894736842
154088497,1,18,1.0,19,0.05263157894736842
154098880,12,13,12.0,25,0.48
154114494,1,8,1.0,9,0.1111111111111111
154122910,3,6,3.0,9,0.3333333333333333
154153555,2,18,2.0,20,0.1
154174352,1,8,1.0,9,0.1111111111111111
154251656,2,17,2.0,19,0.10526315789473684
154257176,6,4,4.0,10,0.4
154257743,6,3,3.0,9,0.3333333333333333
154260481,1,17,1.0,18,0.05555555555555555
154261363,2,8,2.0,10,0.2
154279271,14,6,6.0,20,0.3
154279680,7,1,1.0,8,0.125
154313665,1,16,1.0,17,0.058823529411764705
154353685,1,8,1.0,9,0.1111111111111111
154362516,1,8,1.0,9,0.1111111111111111
154396914,1,19,1.0,20,0.05
154477046,8,1,1.0,9,0.1111111111111111
154491565,1,9,1.0,10,0.1
154508805,1,8,1.0,9,0.1111111111111111
154523620,6,2,2.0,8,0.25
154524210,1,18,1.0,19,0.05263157894736842
154547408,1,8,1.0,9,0.1111111111111111
154588396,1,9,1.0,10,0.1
154594434,6,4,4.0,10,0.4
154597718,1,27,1.0,28,0.03571428571428571
154599010,1,7,1.0,8,0.125
154605197,2,6,2.0,8,0.25
154606832,7,22,7.0,29,0.2413793103448276
154607001,6,4,4.0,10,0.4
154608016,3,5,3.0,8,0.375
154622633,4,16,4.0,20,0.2
154628814,1,8,1.0,9,0.1111111111111111
154638890,1,8,1.0,9,0.1111111111111111
154701471,1,28,1.0,29,0.034482758620689655
154711810,1,9,1.0,10,0.1
154739767,2,8,2.0,10,0.2
154761199,1,8,1.0,9,0.1111111111111111
154777551,1,9,1.0,10,0.1
154780611,1,8,1.0,9,0.1111111111111111
154781333,1,9,1.0,10,0.1
154811451,1,9,1.0,10,0.1
154848289,7,2,2.0,9,0.2222222222222222
154852725,1,9,1.0,10,0.1
154861234,3,7,3.0,10,0.3
154862042,1,8,1.0,9,0.1111111111111111
154862072,2,8,2.0,10,0.2
154903860,1,9,1.0,10,0.1
154987928,3,7,3.0,10,0.3
155002966,1,9,1.0,10,0.1
155023303,1,19,1.0,20,0.05
155039126,2,8,2.0,10,0.2
155043447,3,7,3.0,10,0.3
155075628,26,2,2.0,28,0.07142857142857142
155077242,1,9,1.0,10,0.1
155080546,1,9,1.0,10,0.1
155094675,2,7,2.0,9,0.2222222222222222
155158616,1,9,1.0,10,0.1
155161416,1,8,1.0,9,0.1111111111111111
155205782,2,8,2.0,10,0.2
155210731,1,9,1.0,10,0.1
155218494,1,9,1.0,10,0.1
155226945,6,3,3.0,9,0.3333333333333333
155236692,1,18,1.0,19,0.05263157894736842
155254038,3,6,3.0,9,0.3333333333333333
155254527,1,9,1.0,10,0.1
155259869,1,8,1.0,9,0.1111111111111111
155263203,1,9,1.0,10,0.1
155264325,3,6,3.0,9,0.3333333333333333
155268553,4,5,4.0,9,0.4444444444444444
155269333,3,6,3.0,9,0.3333333333333333
155282997,2,8,2.0,10,0.2
155286651,5,5,5.0,10,0.5
155289566,2,8,2.0,10,0.2
155325194,2,8,2.0,10,0.2
155332995,1,8,1.0,9,0.1111111111111111
155341565,1,9,1.0,10,0.1
155357489,2,8,2.0,10,0.2
155358381,2,26,2.0,28,0.07142857142857142
155359777,2,8,2.0,10,0.2
155361049,2,8,2.0,10,0.2
155361979,3,7,3.0,10,0.3
155363233,2,17,2.0,19,0.10526315789473684
155363404,1,9,1.0,10,0.1
155363976,2,8,2.0,10,0.2
155388342,9,1,1.0,10,0.1
155414395,1,8,1.0,9,0.1111111111111111
155416680,1,18,1.0,19,0.05263157894736842
155454409,2,27,2.0,29,0.06896551724137931
155471052,2,8,2.0,10,0.2
155472390,2,8,2.0,10,0.2
155473974,1,7,1.0,8,0.125
155486288,3,6,3.0,9,0.3333333333333333
155497663,1,8,1.0,9,0.1111111111111111
155499394,2,7,2.0,9,0.2222222222222222
155507999,1,18,1.0,19,0.05263157894736842
155529129,2,7,2.0,9,0.2222222222222222
155540902,3,6,3.0,9,0.3333333333333333
155543997,2,16,2.0,18,0.1111111111111111
155562828,1,9,1.0,10,0.1
155564451,1,8,1.0,9,0.1111111111111111
155575274,27,1,1.0,28,0.03571428571428571
155580694,1,8,1.0,9,0.1111111111111111
155589535,2,17,2.0,19,0.10526315789473684
155601923,5,13,5.0,18,0.2777777777777778
155603112,1,9,1.0,10,0.1
155606889,1,9,1.0,10,0.1
155627282,1,19,1.0,20,0.05
155631667,10,10,10.0,20,0.5
155654132,1,18,1.0,19,0.05263157894736842
155656159,6,4,4.0,10,0.4
155669040,2,8,2.0,10,0.2
155673047,6,21,6.0,27,0.2222222222222222
155678515,2,8,2.0,10,0.2
155686399,3,5,3.0,8,0.375
155687273,2,8,2.0,10,0.2
155693542,3,6,3.0,9,0.3333333333333333
155694678,9,1,1.0,10,0.1
155695976,6,4,4.0,10,0.4
155698957,3,7,3.0,10,0.3
155711178,3,6,3.0,9,0.3333333333333333
155717283,5,4,4.0,9,0.4444444444444444
155717628,4,15,4.0,19,0.21052631578947367
155725002,6,4,4.0,10,0.4
155725407,6,4,4.0,10,0.4
155758562,3,17,3.0,20,0.15
155800139,1,8,1.0,9,0.1111111111111111
155826880,2,8,2.0,10,0.2
155830972,1,9,1.0,10,0.1
155835421,2,7,2.0,9,0.2222222222222222
155835604,7,2,2.0,9,0.2222222222222222
155836198,3,6,3.0,9,0.3333333333333333
155836787,7,2,2.0,9,0.2222222222222222
155890339,1,8,1.0,9,0.1111111111111111
155911839,1,8,1.0,9,0.1111111111111111
155938980,1,8,1.0,9,0.1111111111111111
155943921,1,9,1.0,10,0.1
155954688,1,18,1.0,19,0.05263157894736842
155956503,17,11,11.0,28,0.39285714285714285
155960688,2,8,2.0,10,0.2
155963210,4,6,4.0,10,0.4
155977272,2,18,2.0,20,0.1
155978287,1,18,1.0,19,0.05263157894736842
155984555,1,8,1.0,9,0.1111111111111111
155985383,1,9,1.0,10,0.1
155989630,1,15,1.0,16,0.0625
155991076,6,4,4.0,10,0.4
155991165,5,4,4.0,9,0.4444444444444444
155992735,9,11,9.0,20,0.45
155995706,5,5,5.0,10,0.5
155999721,2,8,2.0,10,0.2
156001657,4,4,4.0,8,0.5
156004017,1,9,1.0,10,0.1
156016133,27,1,1.0,28,0.03571428571428571
156082710,1,19,1.0,20,0.05
156128170,6,2,2.0,8,0.25
156142939,2,8,2.0,10,0.2
156144388,2,7,2.0,9,0.2222222222222222
156164135,2,8,2.0,10,0.2
156179824,9,1,1.0,10,0.1
156180203,5,4,4.0,9,0.4444444444444444
156181059,16,13,13.0,29,0.4482758620689655
156181216,3,7,3.0,10,0.3
156182753,1,8,1.0,9,0.1111111111111111
156203691,8,22,8.0,30,0.26666666666666666
156203862,7,2,2.0,9,0.2222222222222222
156204967,5,5,5.0,10,0.5
156205529,2,17,2.0,19,0.10526315789473684
156205656,1,9,1.0,10,0.1
156221469,1,9,1.0,10,0.1
156222871,3,6,3.0,9,0.3333333333333333
156223280,8,2,2.0,10,0.2
156237125,5,5,5.0,10,0.5
156237928,4,6,4.0,10,0.4
156238417,27,3,3.0,30,0.1
156238807,2,8,2.0,10,0.2
156238902,4,6,4.0,10,0.4
156239071,1,9,1.0,10,0.1
156254341,3,7,3.0,10,0.3
156341525,1,9,1.0,10,0.1
156372084,3,6,3.0,9,0.3333333333333333
156393670,3,15,3.0,18,0.16666666666666666
156400054,1,8,1.0,9,0.1111111111111111
156427101,1,9,1.0,10,0.1
156461692,6,21,6.0,27,0.2222222222222222
156533235,4,5,4.0,9,0.4444444444444444
156542265,2,6,2.0,8,0.25
156546583,2,7,2.0,9,0.2222222222222222
156563498,2,8,2.0,10,0.2
156577607,1,9,1.0,10,0.1
156591071,1,17,1.0,18,0.05555555555555555
156593238,1,15,1.0,16,0.0625
156609338,1,18,1.0,19,0.05263157894736842
156610473,1,9,1.0,10,0.1
156613182,1,9,1.0,10,0.1
156616608,2,8,2.0,10,0.2
156618475,2,8,2.0,10,0.2
156620623,2,8,2.0,10,0.2
156621304,4,5,4.0,9,0.4444444444444444
156642527,2,15,2.0,17,0.11764705882352941
156684941,4,6,4.0,10,0.4
156685123,2,7,2.0,9,0.2222222222222222
156686030,2,8,2.0,10,0.2
156686797,7,3,3.0,10,0.3
156741463,6,3,3.0,9,0.3333333333333333
156770679,1,9,1.0,10,0.1
156774829,3,6,3.0,9,0.3333333333333333
156788130,1,8,1.0,9,0.1111111111111111
156793282,2,8,2.0,10,0.2
156846037,1,9,1.0,10,0.1
156862831,5,5,5.0,10,0.5
156918974,1,9,1.0,10,0.1
156931120,2,7,2.0,9,0.2222222222222222
156958238,1,8,1.0,9,0.1111111111111111
157005431,3,7,3.0,10,0.3
157061334,2,18,2.0,20,0.1
157089494,1,9,1.0,10,0.1
157089558,3,5,3.0,8,0.375
157089703,3,26,3.0,29,0.10344827586206896
157133596,2,15,2.0,17,0.11764705882352941
157159402,5,4,4.0,9,0.4444444444444444
157180339,2,7,2.0,9,0.2222222222222222
157183526,1,9,1.0,10,0.1
157185737,4,5,4.0,9,0.4444444444444444
157185900,2,7,2.0,9,0.2222222222222222
157194038,2,17,2.0,19,0.10526315789473684
157275085,2,16,2.0,18,0.1111111111111111
157283544,1,7,1.0,8,0.125
157311901,2,8,2.0,10,0.2
157314024,4,6,4.0,10,0.4
157335660,2,8,2.0,10,0.2
157360592,6,4,4.0,10,0.4
157361068,7,3,3.0,10,0.3
157382120,1,17,1.0,18,0.05555555555555555
157383606,7,2,2.0,9,0.2222222222222222
157401421,1,9,1.0,10,0.1
157403640,4,6,4.0,10,0.4
157412388,1,27,1.0,28,0.03571428571428571
157422449,4,5,4.0,9,0.4444444444444444
157422910,1,9,1.0,10,0.1
157424575,4,5,4.0,9,0.4444444444444444
157437080,2,8,2.0,10,0.2
157446074,5,14,5.0,19,0.2631578947368421
157479240,8,2,2.0,10,0.2
157500666,15,13,13.0,28,0.4642857142857143
157501798,1,7,1.0,8,0.125
157502402,5,5,5.0,10,0.5
157504909,1,8,1.0,9,0.1111111111111111
157513552,4,6,4.0,10,0.4
157514854,7,3,3.0,10,0.3
157515096,7,2,2.0,9,0.2222222222222222
157516577,2,7,2.0,9,0.2222222222222222
157519030,9,1,1.0,10,0.1
157519342,5,24,5.0,29,0.1724137931034483
157525135,1,9,1.0,10,0.1
157525856,7,2,2.0,9,0.2222222222222222
157585218,6,4,4.0,10,0.4
157594766,3,7,3.0,10,0.3
157623882,9,1,1.0,10,0.1
157626443,2,24,2.0,26,0.07692307692307693
157645870,5,5,5.0,10,0.5
157662323,1,9,1.0,10,0.1
157667599,3,6,3.0,9,0.3333333333333333
157698928,5,3,3.0,8,0.375
157706238,2,8,2.0,10,0.2
157738887,6,4,4.0,10,0.4
157742220,3,16,3.0,19,0.15789473684210525
157764196,1,7,1.0,8,0.125
157769052,1,18,1.0,19,0.05263157894736842
157771560,1,9,1.0,10,0.1
157793179,1,9,1.0,10,0.1
157823401,1,16,1.0,17,0.058823529411764705
157831748,1,9,1.0,10,0.1
157834740,4,23,4.0,27,0.14814814814814814
157925417,1,19,1.0,20,0.05
157935709,1,8,1.0,9,0.1111111111111111
157935987,1,9,1.0,10,0.1
157985537,1,9,1.0,10,0.1
157999763,1,9,1.0,10,0.1
158015625,1,8,1.0,9,0.1111111111111111
158016714,3,5,3.0,8,0.375
158018845,2,18,2.0,20,0.1
158031195,7,2,2.0,9,0.2222222222222222
158114502,8,2,2.0,10,0.2
158180446,4,6,4.0,10,0.4
158191702,1,9,1.0,10,0.1
158224396,1,8,1.0,9,0.1111111111111111
158251631,1,19,1.0,20,0.05
158282075,7,3,3.0,10,0.3
158283863,1,8,1.0,9,0.1111111111111111
158292014,5,5,5.0,10,0.5
158292638,2,7,2.0,9,0.2222222222222222
158293084,3,7,3.0,10,0.3
158316205,2,7,2.0,9,0.2222222222222222
158358777,1,7,1.0,8,0.125
158369047,3,7,3.0,10,0.3
158372330,1,19,1.0,20,0.05
158381153,4,5,4.0,9,0.4444444444444444
158400932,1,9,1.0,10,0.1
158412651,1,8,1.0,9,0.1111111111111111
158459307,1,19,1.0,20,0.05
158499181,2,7,2.0,9,0.2222222222222222
158548033,1,19,1.0,20,0.05
158549580,4,22,4.0,26,0.15384615384615385
158614704,1,9,1.0,10,0.1
158624884,5,5,5.0,10,0.5
158646905,11,9,9.0,20,0.45
158647928,2,8,2.0,10,0.2
158707520,6,2,2.0,8,0.25
158709156,2,8,2.0,10,0.2
158710644,3,15,3.0,18,0.16666666666666666
158712543,1,18,1.0,19,0.05263157894736842
158742723,1,8,1.0,9,0.1111111111111111
158752258,1,9,1.0,10,0.1
158767576,4,5,4.0,9,0.4444444444444444
158779790,1,9,1.0,10,0.1
158786387,12,15,12.0,27,0.4444444444444444
158792944,2,8,2.0,10,0.2
158794274,4,6,4.0,10,0.4
158796230,3,16,3.0,19,0.15789473684210525
158798251,1,7,1.0,8,0.125
158809301,1,9,1.0,10,0.1
158809667,1,8,1.0,9,0.1111111111111111
158854889,4,15,4.0,19,0.21052631578947367
158858955,1,8,1.0,9,0.1111111111111111
158860384,3,7,3.0,10,0.3
158870039,4,6,4.0,10,0.4
158871428,1,8,1.0,9,0.1111111111111111
158897412,2,8,2.0,10,0.2
158909296,1,8,1.0,9,0.1111111111111111
158924724,2,8,2.0,10,0.2
158940040,1,8,1.0,9,0.1111111111111111
158940342,1,17,1.0,18,0.05555555555555555
158941212,1,26,1.0,27,0.037037037037037035
158957888,1,8,1.0,9,0.1111111111111111
158961865,2,8,2.0,10,0.2
158963646,1,18,1.0,19,0.05263157894736842
158966132,5,5,5.0,10,0.5
158984283,3,17,3.0,20,0.15
159000592,1,16,1.0,17,0.058823529411764705
159017096,1,8,1.0,9,0.1111111111111111
159032947,5,4,4.0,9,0.4444444444444444
159035110,2,8,2.0,10,0.2
159055408,3,6,3.0,9,0.3333333333333333
159057390,4,4,4.0,8,0.5
159058726,3,6,3.0,9,0.3333333333333333
159061075,2,6,2.0,8,0.25
159065389,8,2,2.0,10,0.2
159079965,2,8,2.0,10,0.2
159099432,2,7,2.0,9,0.2222222222222222
159101948,5,5,5.0,10,0.5
159107051,4,16,4.0,20,0.2
159117564,1,9,1.0,10,0.1
159118543,1,8,1.0,9,0.1111111111111111
159133609,4,5,4.0,9,0.4444444444444444
159141048,3,16,3.0,19,0.15789473684210525
159143783,3,6,3.0,9,0.3333333333333333
159144534,1,9,1.0,10,0.1
159146041,4,16,4.0,20,0.2
159148953,1,18,1.0,19,0.05263157894736842
159158510,4,4,4.0,8,0.5
159202709,1,8,1.0,9,0.1111111111111111
159262840,1,8,1.0,9,0.1111111111111111
159280646,8,2,2.0,10,0.2
159284634,1,9,1.0,10,0.1
159294050,6,2,2.0,8,0.25
159294367,8,2,2.0,10,0.2
159294848,9,1,1.0,10,0.1
159307491,1,19,1.0,20,0.05
159309652,1,9,1.0,10,0.1
159312076,5,5,5.0,10,0.5
159341876,1,9,1.0,10,0.1
159391935,4,6,4.0,10,0.4
159403139,2,8,2.0,10,0.2
159411672,2,8,2.0,10,0.2
159412673,1,9,1.0,10,0.1
159413696,7,3,3.0,10,0.3
159452916,1,8,1.0,9,0.1111111111111111
159455004,3,7,3.0,10,0.3
159473580,6,4,4.0,10,0.4
159491425,1,9,1.0,10,0.1
159491555,1,9,1.0,10,0.1
159493918,9,1,1.0,10,0.1
159494215,5,5,5.0,10,0.5
159494379,2,6,2.0,8,0.25
159516107,5,4,4.0,9,0.4444444444444444
159580249,1,9,1.0,10,0.1
159603455,2,8,2.0,10,0.2
159605360,1,9,1.0,10,0.1
159629300,2,6,2.0,8,0.25
159676138,3,17,3.0,20,0.15
159691062,1,9,1.0,10,0.1
159693566,5,5,5.0,10,0.5
159697642,1,8,1.0,9,0.1111111111111111
159705594,1,17,1.0,18,0.05555555555555555
159731687,1,8,1.0,9,0.1111111111111111
159754706,1,7,1.0,8,0.125
159786493,1,7,1.0,8,0.125
159786893,4,6,4.0,10,0.4
159789505,2,8,2.0,10,0.2
159798299,6,2,2.0,8,0.25
159803534,1,18,1.0,19,0.05263157894736842
159809659,1,18,1.0,19,0.05263157894736842
159826643,7,2,2.0,9,0.2222222222222222
159837172,1,7,1.0,8,0.125
159875164,1,8,1.0,9,0.1111111111111111
159887256,1,9,1.0,10,0.1
159903935,1,8,1.0,9,0.1111111111111111
159915651,2,8,2.0,10,0.2
159915943,7,13,7.0,20,0.35
159938024,8,2,2.0,10,0.2
159968119,9,1,1.0,10,0.1
159968375,5,5,5.0,10,0.5
159968726,7,3,3.0,10,0.3
159987508,2,8,2.0,10,0.2
160018107,3,7,3.0,10,0.3
160033006,5,14,5.0,19,0.2631578947368421
160084293,23,4,4.0,27,0.14814814814814814
160085136,7,3,3.0,10,0.3
160163494,1,8,1.0,9,0.1111111111111111
160167081,1,9,1.0,10,0.1
160171639,2,8,2.0,10,0.2
160195179,5,5,5.0,10,0.5
160198073,1,25,1.0,26,0.038461538461538464
160199839,3,7,3.0,10,0.3
160231668,24,5,5.0,29,0.1724137931034483
160232472,10,16,10.0,26,0.38461538461538464
160237793,1,18,1.0,19,0.05263157894736842
